BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
33130,5,2018,10,1,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,110,0,
33131,2,2017,12,24,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,66.99,1,
33132,139,2018,7,16,0,1,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,137.7,0,
33133,156,2018,8,12,2,6,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,106.89,1,
33134,31,2018,2,3,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.3,0,
33135,73,2018,2,21,2,1,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,69.53,1,
33136,53,2018,3,15,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,83.92,1,
33137,7,2018,9,15,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,153.5,2,
33138,61,2018,3,12,2,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,82.45,1,
33139,176,2018,9,15,0,3,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,198.9,0,
33140,9,2018,11,9,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,155,1,
33141,1,2018,1,27,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,71.7,0,
33142,34,2018,12,24,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,96,0,
33143,103,2018,12,19,1,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,140,1,
33144,186,2018,4,22,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80,0,
33145,90,2018,6,26,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,108.3,0,
33146,3,2018,3,11,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,118,2,
33147,1,2018,6,22,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,135,1,
33148,43,2017,10,13,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75,0,
33149,142,2018,7,1,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,85.5,0,
33150,98,2017,7,25,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,124.25,1,
33151,349,2018,10,4,1,5,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,96.67,0,
33152,287,2018,9,29,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.3,0,
33153,23,2017,9,20,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,124,2,
33154,12,2017,9,17,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,152,1,
33155,71,2018,4,23,2,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,84.15,1,
33156,104,2018,5,15,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91.44,0,
33157,276,2018,9,22,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.67,0,
33158,8,2018,11,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90,1,
33159,35,2018,3,8,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,87,0,
33160,141,2018,7,17,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,2,
33161,71,2018,5,10,0,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,126,1,
33162,214,2018,8,11,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90.9,1,
33163,57,2018,7,14,0,1,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,146.7,1,
33164,36,2018,12,21,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.4,2,
33165,14,2017,11,4,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87,1,
33166,44,2018,10,17,1,4,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,208.62,0,
33167,56,2018,3,28,1,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,85.85,1,
33168,36,2018,10,13,0,1,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,102.6,2,
33169,281,2018,10,3,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,108.8,0,
33170,72,2018,9,6,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,168.3,1,
33171,100,2017,12,12,2,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,63.75,2,
33172,132,2018,7,31,2,5,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,140.27,0,
33173,93,2018,11,3,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,122.4,1,
33174,15,2018,9,12,1,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99,0,
33175,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,87,0,
33176,81,2018,3,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65,0,
33177,26,2018,10,1,2,2,Meal Plan 2,0,Room_Type 6,2,2,Online,0,0,0,294,2,
33178,193,2018,6,20,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,120,0,
33179,161,2018,6,21,0,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,123.46,1,
33180,4,2018,1,25,1,0,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,64,0,
33181,148,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,
33182,24,2018,9,12,1,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,108,1,
33183,50,2018,5,19,0,2,Not Selected,0,Room_Type 1,2,0,Offline,0,0,0,85,0,
33184,209,2018,11,6,2,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,152.1,1,
33185,1,2018,7,11,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,87.82,0,
33186,40,2018,11,7,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,135.33,1,
33187,176,2018,8,9,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,137.7,2,
33188,0,2017,11,28,0,1,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,77.25,2,
33189,38,2018,7,19,0,2,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,159.3,2,
33190,13,2018,4,4,1,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,96,0,
33191,44,2018,9,18,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,149.4,2,
33192,143,2018,9,5,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,1,
33193,9,2017,12,18,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,85,1,
33194,124,2018,8,8,1,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,146.7,0,
33195,76,2017,9,17,2,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,80.75,0,
33196,301,2018,11,18,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52,0,
33197,81,2018,9,3,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,125.1,2,
33198,17,2018,1,23,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,69.5,1,
33199,31,2018,2,7,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,78.3,0,
33200,0,2018,2,24,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,85,0,
33201,66,2017,11,17,0,4,Meal Plan 1,0,Room_Type 4,2,1,Online,0,0,0,81.9,3,
33202,35,2018,9,1,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99,1,
33203,46,2018,9,5,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,102,1,
33204,166,2018,11,1,0,3,Meal Plan 1,0,Room_Type 5,2,0,Offline,0,0,0,130,0,
33205,173,2018,7,25,1,2,Meal Plan 2,0,Room_Type 1,2,1,Offline,0,0,0,365,1,
33206,4,2017,9,14,1,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,120,3,
33207,141,2018,7,16,1,1,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,137.7,1,
33208,18,2017,9,5,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.85,1,
33209,31,2018,8,30,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,99,0,
33210,28,2018,5,19,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,100,0,
33211,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,
33212,70,2018,8,31,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,
33213,13,2018,12,5,1,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,96,0,
33214,141,2018,6,15,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,128.85,2,
33215,1,2018,2,28,2,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,60,0,
33216,26,2017,10,17,2,1,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,75,0,
33217,0,2018,2,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,91,0,
33218,115,2018,10,23,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,98.7,0,
33219,8,2018,12,12,1,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,96,2,
33220,95,2018,5,19,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.6,1,
33221,46,2018,3,12,2,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,59.56,1,
33222,55,2018,3,31,0,2,Meal Plan 1,1,Room_Type 1,1,0,Corporate,1,0,3,67,0,
33223,25,2018,9,26,1,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,129,2,
33224,173,2017,10,15,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.25,0,
33225,151,2018,10,23,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,104.85,2,
33226,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,87,0,
33227,154,2018,8,24,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.8,0,
33228,140,2018,12,27,0,3,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,140.98,0,
33229,21,2018,10,10,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,164,2,
33230,256,2018,8,7,2,2,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,96.25,1,
33231,115,2018,10,13,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108,0,
33232,21,2018,9,12,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89,2,
33233,121,2018,5,16,1,2,Meal Plan 1,1,Room_Type 4,2,0,Online,0,0,0,123.3,1,
33234,50,2018,1,14,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,52,2,
33235,3,2017,9,27,2,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,1,65,0,
33236,6,2017,10,30,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.27,1,
33237,41,2018,12,27,1,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70,1,
33238,71,2018,11,3,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,2,
33239,27,2017,9,30,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,108,0,
33240,71,2017,9,9,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,90,0,
33241,128,2018,7,1,2,4,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,163.2,2,
33242,263,2018,9,29,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.3,0,
33243,82,2018,6,10,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,121.5,1,
33244,180,2018,5,2,1,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,1,
33245,41,2018,12,27,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,69.29,1,
33246,121,2018,7,25,1,2,Meal Plan 1,0,Room_Type 2,2,0,Online,0,0,0,97.54,0,
33247,0,2017,8,31,1,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,106,0,
33248,103,2018,5,4,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80,0,
33249,89,2017,11,23,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,72.25,2,
33250,83,2018,11,3,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,92,1,
33251,34,2017,11,1,2,1,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,60,0,
33252,74,2018,4,13,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,0,
33253,3,2017,9,14,1,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126,1,
33254,18,2018,9,4,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,122.5,3,
33255,14,2017,9,14,1,3,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65,0,
33256,180,2018,7,1,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,105.3,0,
33257,77,2018,4,15,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,94.5,1,
33258,46,2018,8,29,1,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,100.62,0,
33259,270,2018,4,20,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80,0,
33260,156,2018,8,9,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,97.75,1,
33261,19,2018,11,18,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,88,1,
33262,14,2018,8,17,0,1,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,109.55,1,
33263,92,2018,5,4,0,4,Meal Plan 1,0,Room_Type 1,2,1,Offline,0,0,0,90,1,
33264,181,2018,10,11,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120,1,
33265,1,2017,9,30,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,1,1,0,102.6,0,
33266,44,2017,10,25,2,0,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,75.6,0,
33267,5,2017,12,1,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,64.8,0,
33268,443,2018,4,29,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,65,0,
33269,34,2018,10,20,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,85,0,
33270,186,2018,8,27,0,1,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,137.7,0,
33271,7,2018,3,2,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,67,0,
33272,49,2018,4,1,2,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,121.13,1,
33273,280,2018,9,19,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110,0,
33274,49,2018,11,2,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,
33275,118,2018,6,6,1,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110,0,
33276,79,2018,7,11,1,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,139.5,0,
33277,7,2018,12,4,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,104,2,
33278,4,2018,1,22,0,2,Not Selected,1,Room_Type 1,2,0,Online,0,0,0,84,1,
33279,62,2018,5,7,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,159.3,2,
33280,75,2018,11,6,2,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,112.28,3,
33281,162,2018,10,14,2,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,115,0,
33282,158,2018,10,30,2,2,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,83.5,2,
33283,11,2017,9,30,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126,1,
33284,131,2017,8,15,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,
33285,10,2018,8,27,2,3,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,140.8,1,
33286,15,2017,12,23,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97,0,
33287,280,2018,9,19,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100,0,
33288,276,2018,9,22,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95,0,
33289,217,2018,5,25,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.1,2,
33290,41,2018,11,2,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,118,0,
33291,96,2018,10,19,1,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.3,2,
33292,28,2018,3,18,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79,0,
33293,15,2018,8,21,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,129,2,
33294,9,2018,1,20,0,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,84,0,
33295,144,2018,8,15,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,103.5,0,
33296,45,2018,10,6,0,3,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,204,2,
33297,4,2017,12,4,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,74.69,0,
33298,304,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89,0,
33299,51,2018,5,23,1,0,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,135.9,0,
33300,16,2018,5,29,2,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,110.75,0,
33301,240,2018,10,27,1,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,80.75,0,
33302,219,2018,10,6,1,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,92.65,0,
33303,2,2017,9,11,0,2,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,100,0,
33304,0,2017,8,19,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,106,2,
33305,186,2018,10,6,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,79.66,1,
33306,304,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89,0,
33307,35,2017,10,17,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,104.85,1,
33308,206,2018,9,19,1,2,Meal Plan 1,0,Room_Type 5,1,0,Corporate,0,0,0,106,0,
33309,102,2017,10,16,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,
33310,125,2018,7,31,2,5,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,140.27,0,
33311,56,2017,9,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,185,0,
33312,134,2018,5,9,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,76.58,1,
33313,108,2018,10,14,1,2,Meal Plan 1,0,Room_Type 6,1,2,Online,0,0,0,190.8,1,
33314,64,2018,7,25,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,94.5,0,
33315,290,2018,12,1,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,86.7,0,
33316,221,2018,8,12,0,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,73,0,
33317,80,2018,2,24,0,2,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,84.95,0,
33318,25,2018,5,22,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,141,2,
33319,92,2018,7,12,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.85,2,
33320,36,2018,5,1,2,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,116.1,1,
33321,229,2018,10,28,1,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,128.7,0,
33322,0,2018,3,29,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,79,0,
33323,40,2018,11,18,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,67.76,1,
33324,99,2018,7,16,0,1,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,121.5,0,
33325,73,2018,6,11,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,0,
33326,81,2018,5,18,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,126.9,0,
33327,33,2018,6,27,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,141.3,2,
33328,148,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,0,
33329,25,2018,9,26,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,119,0,
33330,284,2018,12,12,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,67.5,0,
33331,127,2018,12,22,0,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,106.2,3,
33332,53,2018,4,25,1,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,104.58,1,
33333,2,2018,2,19,0,1,Meal Plan 1,1,Room_Type 6,2,2,Online,0,0,0,182,2,
33334,1,2018,9,22,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,176,0,
33335,16,2018,9,27,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,129,1,
33336,21,2018,11,7,1,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,210,1,
33337,27,2017,12,22,1,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,48.33,0,
33338,26,2017,10,19,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,77,0,
33339,5,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,100,0,
33340,24,2017,12,26,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,58,1,
33341,94,2018,4,28,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,111.6,0,
33342,92,2017,10,7,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70,0,
33343,113,2018,4,25,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.75,1,
33344,31,2017,10,5,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,85.5,2,
33345,107,2018,6,10,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120,0,
33346,195,2018,7,21,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.95,1,
33347,3,2018,3,7,1,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,103,1,
33348,77,2018,6,17,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,116.1,0,
33349,86,2018,12,2,1,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.2,1,
33350,225,2018,12,27,0,5,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,70.55,3,
33351,28,2018,12,3,1,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,88,1,
33352,124,2017,8,8,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,
33353,2,2017,8,9,2,0,Meal Plan 1,1,Room_Type 1,2,0,Online,0,0,0,99,2,
33354,22,2018,5,21,0,1,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,156,1,
33355,93,2017,9,21,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,80.75,1,
33356,12,2018,4,29,2,3,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,152,1,
33357,97,2018,10,21,2,3,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,185.22,0,
33358,114,2018,7,30,0,1,Meal Plan 1,0,Room_Type 6,2,1,Online,0,0,0,186.3,2,
33359,22,2018,9,26,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,94.86,1,
33360,4,2018,3,11,0,2,Meal Plan 2,0,Room_Type 4,2,1,Online,0,0,0,183.5,2,
33361,14,2018,4,29,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,141,1,
33362,96,2017,7,11,2,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,94.5,0,
33363,52,2018,5,27,1,2,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,108.11,2,
33364,242,2018,9,10,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.3,0,
33365,21,2018,12,19,1,4,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,67.32,0,
33366,24,2018,2,27,2,1,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,48.67,0,
33367,7,2018,6,13,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,108.33,1,
33368,11,2018,10,4,0,2,Meal Plan 2,0,Room_Type 1,1,0,Complementary,1,1,0,0,0,
33369,33,2018,7,17,2,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,161.1,2,
33370,78,2018,3,25,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100,0,
33371,314,2018,10,12,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75,0,
33372,155,2018,7,10,3,5,Meal Plan 2,0,Room_Type 6,2,2,Online,0,0,0,218.03,2,
33373,182,2018,10,12,0,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120,0,
33374,32,2017,10,5,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,97.92,2,
33375,14,2018,9,14,1,4,Meal Plan 1,0,Room_Type 6,3,0,Online,0,0,0,153.38,1,
33376,418,2018,9,26,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,107,0,
33377,22,2017,9,17,1,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,109.25,3,
33378,163,2018,8,15,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,1,
33379,41,2018,10,26,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,123.5,0,
33380,57,2018,9,7,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,140.13,1,
33381,0,2018,4,19,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,85,0,
33382,150,2018,9,24,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,129.6,2,
33383,3,2017,9,22,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,145,1,
33384,0,2018,9,21,1,4,Meal Plan 1,1,Room_Type 4,2,0,Complementary,0,0,0,0,1,
33385,41,2018,12,7,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.4,2,
